article,energy,nr,level_0,index,alfa,beta,alfa_err,beta_err,LET,cells,dose,sf,x_err,sf_err_up,sf_err_down,sf_error,weight,alfa_fit,beta_fit,alfa_fit_err,beta_fit_err,residuals,residuals_limit,alfa_fit_org,beta_fit_org,covar_fit,diff_alfa,div_alfa,diff_beta,div_beta,alfa/beta,alfa(fit)/beta(fit),a(fit)/a_ref(fit),b(fit)/b_ref(fit),a/a_ref,b/b_ref,A,B,C,D
10,1410,0,10,10,0.469,0.043,0.029,0.009,20.0,V79-753B,0.5389588721114547,0.7670674774873691,0.5385417535663639,0.807900675281974,0.7358919438896502,0.03600436569616189,27.774409593517746,0.5029850186712124,0.036452363350036876,0.02754402855423823,0.008032671560159058,0.1767034087657911,0.24444081327271838,0.4843307925972673,0.040825691995797324,-0.00020046867194912496,-0.0339850186712124,0.9324333381519113,0.0065476366499631206,1.1796217322616065,10.906976744186046,13.79841997736214,4.225822153489702,0.7386864115449133,3.635658914728682,0.9347826086956521,True,True,True,True
10,1410,1,11,11,0.469,0.043,0.029,0.009,20.0,V79-753B,1.106532076416118,0.5443528953804061,1.105697839325937,0.6038503746921533,0.4982690585524959,0.05279065806982869,18.94274548874259,0.5029850186712124,0.036452363350036876,0.02754402855423823,0.008032671560159058,0.036192625608693026,0.24444081327271838,0.4843307925972673,0.040825691995797324,-0.00020046867194912496,-0.0339850186712124,0.9324333381519113,0.0065476366499631206,1.1796217322616065,10.906976744186046,13.79841997736214,4.225822153489702,0.7386864115449133,3.635658914728682,0.9347826086956521,True,True,True,True
10,1410,2,12,12,0.469,0.043,0.029,0.009,20.0,V79-753B,1.6924167848502543,0.3963750244327675,1.7196546258446652,0.42389946466619927,0.368508054106874,0.02769570527966264,36.10668115876849,0.5029850186712124,0.036452363350036876,0.02754402855423823,0.008032671560159058,0.2162006062842186,0.24444081327271838,0.4843307925972673,0.040825691995797324,-0.00020046867194912496,-0.0339850186712124,0.9324333381519113,0.0065476366499631206,1.1796217322616065,10.906976744186046,13.79841997736214,4.225822153489702,0.7386864115449133,3.635658914728682,0.9347826086956521,True,True,True,True
10,1410,3,13,13,0.469,0.043,0.029,0.009,20.0,V79-753B,2.251939601234671,0.24203278439631032,2.232501877033453,0.271338427579604,0.22043906618133088,0.02544968069913657,39.29322382555184,0.5029850186712124,0.036452363350036876,0.02754402855423823,0.008032671560159058,0.48680620051957857,0.24444081327271838,0.4843307925972673,0.040825691995797324,-0.00020046867194912496,-0.0339850186712124,0.9324333381519113,0.0065476366499631206,1.1796217322616065,10.906976744186046,13.79841997736214,4.225822153489702,0.7386864115449133,3.635658914728682,0.9347826086956521,True,True,True,True
10,1410,4,14,14,0.469,0.043,0.029,0.009,20.0,V79-753B,3.4607491449069823,0.1282799667659845,3.458913823308584,0.1611633198829956,0.0887637391630913,0.03619979035995215,27.624469370029853,0.5029850186712124,0.036452363350036876,0.02754402855423823,0.008032671560159058,0.2074758703910183,0.24444081327271838,0.4843307925972673,0.040825691995797324,-0.00020046867194912496,-0.0339850186712124,0.9324333381519113,0.0065476366499631206,1.1796217322616065,10.906976744186046,13.79841997736214,4.225822153489702,0.7386864115449133,3.635658914728682,0.9347826086956521,True,True,True,True
10,1410,5,15,15,0.469,0.043,0.029,0.009,20.0,V79-753B,4.58926336864937,0.046600519333180226,4.597522315842162,0.05277249266990406,0.040487839402813176,0.006142326633545442,162.80475781581566,0.5029850186712124,0.036452363350036876,0.02754402855423823,0.008032671560159058,0.03744572330701356,0.24444081327271838,0.4843307925972673,0.040825691995797324,-0.00020046867194912496,-0.0339850186712124,0.9324333381519113,0.0065476366499631206,1.1796217322616065,10.906976744186046,13.79841997736214,4.225822153489702,0.7386864115449133,3.635658914728682,0.9347826086956521,True,True,True,True
10,3200,0,16,16,0.372,0.036,0.032,0.009,11.0,V79-753B,0.4927031928803407,0.8171688069358412,0.493124973638702,0.7754175379121154,0.8567884282639856,0.04068544517593509,24.57881425840922,0.38121369084664325,0.02930402032141899,0.026938292444449497,0.007319327264632102,0.06985358468492854,0.43009860604837324,0.36626071150793504,0.03366567306410074,-0.0001828167146449527,-0.009213690846643252,0.9758306402212878,0.0066959796785810086,1.2285003765741578,10.333333333333334,13.008921187786827,3.20276191177445,0.593829305584553,2.883720930232558,0.7826086956521738,True,True,True,True
10,3200,1,17,17,0.372,0.036,0.032,0.009,11.0,V79-753B,0.9758108735079505,0.6675703301867916,0.9939052680416713,0.7037197206496634,0.6204930698761252,0.041613325386769096,24.030763960958254,0.38121369084664325,0.02930402032141899,0.026938292444449497,0.007319327264632102,0.033484708380103444,0.43009860604837324,0.36626071150793504,0.03366567306410074,-0.0001828167146449527,-0.009213690846643252,0.9758306402212878,0.0066959796785810086,1.2285003765741578,10.333333333333334,13.008921187786827,3.20276191177445,0.593829305584553,2.883720930232558,0.7826086956521738,True,True,True,True
10,3200,2,18,18,0.372,0.036,0.032,0.009,11.0,V79-753B,1.5235564553545062,0.557488106742656,1.5331941456830736,0.5318636736726352,0.5846876935284843,0.02641200992792453,37.861563838908516,0.38121369084664325,0.02930402032141899,0.026938292444449497,0.007319327264632102,0.6812465454800681,0.43009860604837324,0.36626071150793504,0.03366567306410074,-0.0001828167146449527,-0.009213690846643252,0.9758306402212878,0.0066959796785810086,1.2285003765741578,10.333333333333334,13.008921187786827,3.20276191177445,0.593829305584553,2.883720930232558,0.7826086956521738,True,True,True,True
10,3200,3,19,19,0.372,0.036,0.032,0.009,11.0,V79-753B,2.0167236070690455,0.4122962779202634,2.025559913956724,0.43455909339443416,0.38924129090873594,0.02265890124284911,44.13276660162807,0.38121369084664325,0.02930402032141899,0.026938292444449497,0.007319327264632102,0.017925093945971884,0.43009860604837324,0.36626071150793504,0.03366567306410074,-0.0001828167146449527,-0.009213690846643252,0.9758306402212878,0.0066959796785810086,1.2285003765741578,10.333333333333334,13.008921187786827,3.20276191177445,0.593829305584553,2.883720930232558,0.7826086956521738,True,True,True,True
10,3200,4,20,20,0.372,0.036,0.032,0.009,11.0,V79-753B,3.105065586907924,0.22117829345201276,3.1148719895398367,0.20663161054561682,0.22834841463600702,0.0108584020451951,92.09458222653537,0.38121369084664325,0.02930402032141899,0.026938292444449497,0.007319327264632102,0.4258756563155148,0.43009860604837324,0.36626071150793504,0.03366567306410074,-0.0001828167146449527,-0.009213690846643252,0.9758306402212878,0.0066959796785810086,1.2285003765741578,10.333333333333334,13.008921187786827,3.20276191177445,0.593829305584553,2.883720930232558,0.7826086956521738,True,True,True,True
10,3200,5,21,21,0.372,0.036,0.032,0.009,11.0,V79-753B,4.139040026993968,0.10235822312542557,4.1288540216795315,0.11485952744647798,0.08521826915116515,0.014820629147656417,67.47351883898463,0.38121369084664325,0.02930402032141899,0.026938292444449497,0.007319327264632102,0.6679919327538525,0.43009860604837324,0.36626071150793504,0.03366567306410074,-0.0001828167146449527,-0.009213690846643252,0.9758306402212878,0.0066959796785810086,1.2285003765741578,10.333333333333334,13.008921187786827,3.20276191177445,0.593829305584553,2.883720930232558,0.7826086956521738,True,True,True,True
10,3200,6,22,22,0.372,0.036,0.032,0.009,11.0,V79-753B,5.29096545615589,0.0639955186960296,5.280948163144796,0.07032073251828398,0.05763157767930967,0.006344577419487157,157.61491016384062,0.38121369084664325,0.02930402032141899,0.026938292444449497,0.007319327264632102,0.444190975451219,0.43009860604837324,0.36626071150793504,0.03366567306410074,-0.0001828167146449527,-0.009213690846643252,0.9758306402212878,0.0066959796785810086,1.2285003765741578,10.333333333333334,13.008921187786827,3.20276191177445,0.593829305584553,2.883720930232558,0.7826086956521738,True,True,True,True
10,5010,0,23,23,0.289,0.024,0.023,0.006,7.7,V79-753B,0.4800803740484567,0.8930329818963095,0.4704586730553735,0.9390323449725257,0.7994972160796614,0.06976756444643217,14.333308148771685,0.2912786193318384,0.02350703520725972,0.023963201974875014,0.006364084201124641,0.19968821095081696,0.34174337484631007,0.2846686340314497,0.024546443625194602,-0.0001428156601751045,-0.0022786193318384274,0.9921771830110108,0.0004929647927402817,1.0209709471396051,12.041666666666666,12.391125327530983,2.44717356724093,0.4763566991958301,2.24031007751938,0.5217391304347826,True,True,True,True
10,5010,1,24,24,0.289,0.024,0.023,0.006,7.7,V79-753B,0.9957880907299357,0.7622975123123946,0.934696085629275,0.7210637230033127,0.7894946694371575,0.03421547321692242,29.22654302222002,0.2912786193318384,0.02350703520725972,0.023963201974875014,0.006364084201124641,0.46261057439157144,0.34174337484631007,0.2846686340314497,0.024546443625194602,-0.0001428156601751045,-0.0022786193318384274,0.9921771830110108,0.0004929647927402817,1.0209709471396051,12.041666666666666,12.391125327530983,2.44717356724093,0.4763566991958301,2.24031007751938,0.5217391304347826,True,True,True,True
10,5010,2,25,25,0.289,0.024,0.023,0.006,7.7,V79-753B,1.504038023107539,0.5943796238894024,1.4678697013022144,0.6249122006560874,0.548419380890589,0.038246409882749244,26.146244917252808,0.2912786193318384,0.02350703520725972,0.023963201974875014,0.006364084201124641,0.22184862870507863,0.34174337484631007,0.2846686340314497,0.024546443625194602,-0.0001428156601751045,-0.0022786193318384274,0.9921771830110108,0.0004929647927402817,1.0209709471396051,12.041666666666666,12.391125327530983,2.44717356724093,0.4763566991958301,2.24031007751938,0.5217391304347826,True,True,True,True
